Geo Point;Geo Shape;nom_long;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;picto ligne;latitude;longitude
48.85152370843435,2.3751010337556164;"{""coordinates"": [2.375101033755616, 48.85152370843435], ""type"": ""Point""}";Ledru Rollin;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.85152370843435;2.3751010337556164
48.87023324339993,2.3251635468278975;"{""coordinates"": [2.325163546827897, 48.87023324339993], ""type"": ""Point""}";Madeleine;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.87023324339993;2.325163546827897
48.886856931501875,2.3859131742732758;"{""coordinates"": [2.385913174273276, 48.886856931501875], ""type"": ""Point""}";Ourcq;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.88685693150188;2.385913174273276
48.86234803084025,2.3364964609424774;"{""coordinates"": [2.336496460942477, 48.86234803084025], ""type"": ""Point""}";Palais Royal - Musée du Louvre;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.86234803084025;2.336496460942477
48.86282967190577,2.3368784003341996;"{""coordinates"": [2.3368784003342, 48.86282967190577], ""type"": ""Point""}";Palais Royal - Musée du Louvre;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.86282967190577;2.3368784003342
48.83422588267789,2.318616414425384;"{""coordinates"": [2.318616414425384, 48.83422588267789], ""type"": ""Point""}";Pernety;METRO 13;13;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;48.83422588267789;2.318616414425384
48.84506157994489,2.4012890198273484;"{""coordinates"": [2.401289019827348, 48.84506157994489], ""type"": ""Point""}";Picpus;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.84506157994489;2.4012890198273484
48.815930763056315,2.3772672015137393;"{""coordinates"": [2.377267201513739, 48.815930763056315], ""type"": ""Point""}";Pierre et Marie Curie;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.81593076305632;2.3772672015137397
48.8309272410005,2.356121938797104;"{""coordinates"": [2.356121938797104, 48.8309272410005], ""type"": ""Point""}";Place d'Italie;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.8309272410005;2.356121938797104
48.84494263342596,2.3287780268900797;"{""coordinates"": [2.32877802689008, 48.84494263342596], ""type"": ""Point""}";Notre-Dame-des-Champs;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.84494263342596;2.32877802689008
48.86496414577929,2.3679014148417363;"{""coordinates"": [2.367901414841736, 48.86496414577929], ""type"": ""Point""}";Oberkampf;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.86496414577929;2.3679014148417363
48.8650190090373,2.368011378256503;"{""coordinates"": [2.368011378256503, 48.8650190090373], ""type"": ""Point""}";Oberkampf;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.8650190090373;2.368011378256503
48.852300763094235,2.3397277815930964;"{""coordinates"": [2.339727781593096, 48.852300763094235], ""type"": ""Point""}";Odéon;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.85230076309424;2.3397277815930964
48.85357547250359,2.357162571618337;"{""coordinates"": [2.357162571618337, 48.85357547250359], ""type"": ""Point""}";Pont Marie;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.85357547250359;2.357162571618337
48.87204586272729,2.3100189324082736;"{""coordinates"": [2.310018932408274, 48.87204586272729], ""type"": ""Point""}";Saint-Philippe du Roule;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.87204586272729;2.3100189324082736
48.85987362347133,2.3719139801008375;"{""coordinates"": [2.371913980100838, 48.85987362347133], ""type"": ""Point""}";Richard Lenoir;METRO 5;5;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/3c28f4bbbdd8db6a404f77a19c935273;48.85987362347133;2.371913980100837
48.855485050404425,2.2701091389418937;"{""coordinates"": [2.270109138941894, 48.855485050404425], ""type"": ""Point""}";Ranelagh;METRO 9;9;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;48.855485050404425;2.2701091389418937
48.83896428071056,2.3307541920862156;"{""coordinates"": [2.330754192086216, 48.83896428071056], ""type"": ""Point""}";Raspail;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.83896428071056;2.330754192086216
48.83896428071056,2.3307541920862156;"{""coordinates"": [2.330754192086216, 48.83896428071056], ""type"": ""Point""}";Raspail;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.83896428071056;2.330754192086216
48.86673355595668,2.352829461254394;"{""coordinates"": [2.352829461254394, 48.86673355595668], ""type"": ""Point""}";Réaumur Sébastopol;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.86673355595668;2.352829461254394
48.847128722240626,2.3870252420986313;"{""coordinates"": [2.387025242098631, 48.847128722240626], ""type"": ""Point""}";Reuilly-Diderot;METRO 8;8;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;48.84712872224063;2.3870252420986318
48.853718934000206,2.3337761382184676;"{""coordinates"": [2.333776138218468, 48.853718934000206], ""type"": ""Point""}";Saint-Germain-des-Prés;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.853718934000206;2.333776138218468
48.864285758645295,2.379741893177554;"{""coordinates"": [2.379741893177554, 48.864285758645295], ""type"": ""Point""}";Rue Saint-Maur;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.864285758645295;2.379741893177554
48.832676871877865,2.288069457597242;"{""coordinates"": [2.288069457597242, 48.832676871877865], ""type"": ""Point""}";Porte de Versailles;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.832676871877865;2.288069457597242
48.87515128791023,2.324380555428912;"{""coordinates"": [2.324380555428912, 48.87515128791023], ""type"": ""Point""}";Saint-Lazare;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.87515128791023;2.324380555428912
48.8759910648072,2.357880771925327;"{""coordinates"": [2.357880771925327, 48.8759910648072], ""type"": ""Point""}";Gare de l'Est;METRO 4;4;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;48.8759910648072;2.357880771925327
48.842102207208605,2.3212785627446273;"{""coordinates"": [2.321278562744627, 48.842102207208605], ""type"": ""Point""}";Montparnasse-Bienvenüe;METRO 6;6;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;48.842102207208605;2.3212785627446277
48.885661112701506,2.3425496532584886;"{""coordinates"": [2.342549653258489, 48.885661112701506], ""type"": ""Point""}";Funiculaire Montmartre Station Haute;FUNICULAIRE MONTMARTRE;FUN;VAL;0;0;0;0;FUNICULAIRE MONTMART;RATP;;48.88566111270151;2.3425496532584886
48.88470820133096,2.260515079251701;"{""coordinates"": [2.260515079251701, 48.88470820133096], ""type"": ""Point""}";Pont de Neuilly;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.88470820133096;2.260515079251701
48.84698910613954,2.3170052357372453;"{""coordinates"": [2.317005235737245, 48.84698910613954], ""type"": ""Point""}";Duroc;METRO 10;10;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.84698910613954;2.3170052357372453
48.91494975727623,2.4044090887818643;"{""coordinates"": [2.404409088781864, 48.91494975727623], ""type"": ""Point""}";Fort d'Aubervilliers;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.91494975727623;2.4044090887818643
48.88289191745414,2.309052264550479;"{""coordinates"": [2.309052264550479, 48.88289191745414], ""type"": ""Point""}";Malesherbes;METRO 3;3;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;48.88289191745414;2.309052264550479
48.87146657813589,2.2770830184157247;"{""coordinates"": [2.277083018415725, 48.87146657813589], ""type"": ""Point""}";Porte Dauphine;METRO 2;2;METRO;0;0;METRO 2;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;48.87146657813589;2.2770830184157247
48.89738989158187,2.385508387668673;"{""coordinates"": [2.385508387668673, 48.89738989158187], ""type"": ""Point""}";Porte de la Villette;METRO 7;7;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;48.89738989158187;2.385508387668673
48.87633026495961,2.333108893760544;"{""coordinates"": [2.333108893760544, 48.87633026495961], ""type"": ""Point""}";Trinité d'Estienne d'Orves;METRO 12;12;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;48.87633026495961;2.333108893760544
48.86434377873392,2.330129877112862;"{""coordinates"": [2.330129877112862, 48.86434377873392], ""type"": ""Point""}";Tuileries;METRO 1;1;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;48.86434377873392;2.330129877112862
48.86343374196473,2.4088324651439725;"{""coordinates"": [2.408832465143973, 48.86343374196473], ""type"": ""Point""}";Porte de Bagnolet;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.86343374196473;2.4088324651439725
48.85298727790375,2.4107411361264375;"{""coordinates"": [2.410741136126437, 48.85298727790375], ""type"": ""Point""}";Porte de Montreuil;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.85298727790375;2.410741136126437
48.83552220834931,2.4066571471351024;"{""coordinates"": [2.406657147135102, 48.83552220834931], ""type"": ""Point""}";Porte Dorée;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.83552220834931;2.4066571471351024
48.78728035004914,2.366988444947912;"{""coordinates"": [2.366988444947912, 48.78728035004914], ""type"": ""Point""}";Villejuif-Louis Aragon;TRAM 7;7;TRAMWAY;0;0;0;TRAM 7;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;48.78728035004914;2.366988444947912
48.898041450337814,2.3450784496454857;"{""coordinates"": [2.345078449645486, 48.898041450337814], ""type"": ""Point""}";Porte de Clignancourt;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.89804145033781;2.3450784496454857
48.898392125677425,2.3583754693257846;"{""coordinates"": [2.358375469325785, 48.898392125677425], ""type"": ""Point""}";Porte de la Chapelle;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.89839212567743;2.358375469325785
48.810601094494544,2.3003574744281328;"{""coordinates"": [2.300357474428133, 48.810601094494544], ""type"": ""Point""}";Châtillon-Montrouge;TRAM 6;6;TRAMWAY;0;0;0;TRAM 6;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;48.810601094494544;2.3003574744281328
48.829990199899186,2.375747983215603;"{""coordinates"": [2.375747983215603, 48.829990199899186], ""type"": ""Point""}";Bibliothèque François Mitterrand;METRO 14;14;METRO;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;48.82999019989919;2.375747983215603
48.842436797924776,2.365184811993381;"{""coordinates"": [2.365184811993381, 48.842436797924776], ""type"": ""Point""}";Gare d'Austerlitz;METRO 10;10;METRO;0;0;METRO 10;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;48.842436797924776;2.365184811993381
48.82982637901668,2.2956619828222946;"{""coordinates"": [2.295661982822295, 48.82982637901668], ""type"": ""Point""}";Georges Brassens;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82982637901668;2.2956619828222946
48.82592054697146,2.3133800873660437;"{""coordinates"": [2.313380087366044, 48.82592054697146], ""type"": ""Point""}";Didot;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.82592054697146;2.313380087366044
48.90653655905889,2.443992334554138;"{""coordinates"": [2.443992334554138, 48.90653655905889], ""type"": ""Point""}";Hôtel de Ville de Bobigny;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.90653655905889;2.443992334554138
48.92180470451735,2.516333391307286;"{""coordinates"": [2.516333391307286, 48.92180470451735], ""type"": ""Point""}";L'Abbaye;TRAM 4;4;TRAMWAY;0;0;0;0;0;SNCF;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7906e64f9ef97531ad26719b8713713e;48.92180470451735;2.516333391307286
48.90470320378033,2.4699715449785766;"{""coordinates"": [2.469971544978577, 48.90470320378033], ""type"": ""Point""}";Pont de Bondy;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.90470320378033;2.4699715449785766
48.86823878484656,2.2214106026180156;"{""coordinates"": [2.221410602618016, 48.86823878484656], ""type"": ""Point""}";Suresnes-Longchamp;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;48.86823878484656;2.221410602618016
48.95931814416915,2.3420538013870744;"{""coordinates"": [2.342053801387074, 48.95931814416915], ""type"": ""Point""}";Villetaneuse-Université;TRAM 8;8;TRAMWAY;0;0;0;TRAM 8;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/b865807abbd35de8ec5a834f5886d3de;48.95931814416915;2.3420538013870744
48.93335538222905,2.294602989386074;"{""coordinates"": [2.294602989386074, 48.93335538222905], ""type"": ""Point""}";Le Village;TRAM 1;1;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;48.93335538222905;2.294602989386074
48.89666439721808,2.2400792520382726;"{""coordinates"": [2.240079252038273, 48.89666439721808], ""type"": ""Point""}";Faubourg de l'Arche;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;48.89666439721808;2.2400792520382726
48.9175149075793,2.224812188878315;"{""coordinates"": [2.224812188878315, 48.9175149075793], ""type"": ""Point""}";Parc Pierre Lagravère;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;48.9175149075793;2.224812188878315
48.83038859059281,2.393449698306368;"{""coordinates"": [2.393449698306368, 48.83038859059281], ""type"": ""Point""}";Baron Le Roy;TRAM 3a;3A;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;48.83038859059281;2.393449698306368
48.898601172178374,2.3690369493169228;"{""coordinates"": [2.369036949316923, 48.898601172178374], ""type"": ""Point""}";Porte d'Aubervilliers;TRAM 3b;3B;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;48.89860117217837;2.3690369493169228
48.77893639308641,2.3674058644972855;"{""coordinates"": [2.367405864497286, 48.77893639308641], ""type"": ""Point""}";Domaine Chérioux;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;48.77893639308641;2.367405864497285
48.772074216639396,2.367815001629962;"{""coordinates"": [2.367815001629962, 48.772074216639396], ""type"": ""Point""}";Moulin Vert;TRAM 7;7;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/60158a0802e6af6fdd9f1071fa876cf0;48.7720742166394;2.367815001629962
48.785121413328156,2.178798590270474;"{""coordinates"": [2.178798590270474, 48.785121413328156], ""type"": ""Point""}";Robert Wagner;TRAM 6;6;TRAMWAY;0;0;0;0;0;RATP;https://data.iledefrance-mobilites.fr/api/v2/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;48.78512141332816;2.178798590270474
